Gender,Income,DaysWithoutFrequency,LifetimeValue,UseByTime,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,NumberOfFrequencies,AttendedClasses,NumberOfReferences,Dropout,EnrolledTime,DaysSinceLastVisit,LazinessIndex
0,0.0,24,172.9,0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16,0,1,195,348,0.6555683122847302
1,0.0,17,836.6,0,1.0,0.0,1.0,0.0,0.0,0.0,107.0,91,0,1,935,371,0.48805460750853247
0,0.0,0,75.2,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,18,0,0,36,0,0.2618492618492618
0,0.0,5,1331.55,0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,47,0,0,1081,5,0.5407577497129736
0,3050.0,33,107.7,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,0,0,51,33,0.8938428874734607
1,3740.0,6,475.0,0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,19,0,1,494,463,0.08151549942594727
1,2250.0,84,389.5,1,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,1,728,541,0.9835984910611776
1,1610.0,60,143.6,0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0,0,1,135,691,0.9838761689777491
0,1240.0,20,80.5,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,159,38,0.9393387928419775
0,5590.0,14,1221.76,0,1.0,1.0,0.0,0.0,0.0,0.0,166.0,1,0,0,1648,14,0.8824221046443269
1,1430.0,15,776.6,0,0.0,1.0,0.0,0.0,0.0,0.0,208.0,0,0,1,1009,129,0.7867803837953091
1,0.0,139,240.42,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,0,1,205,1104,1.0
0,1190.0,1,92.7,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,245,1,0.8031818927341315
0,2580.0,12,30.0,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,28,469,0.6428571428571428
1,3170.0,62,321.4,0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0,0,1,363,98,0.9838761689777491
1,1180.0,15,148.9,0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0,0,1,217,129,0.7047728391011974
0,3070.0,46,157.2,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,332,1472,0.9782561426397043
1,2810.0,39,505.2,0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,0,0,1,544,1226,0.9671969821223553
1,2300.0,10,369.8,0,0.0,1.0,0.0,0.0,0.0,0.0,223.0,0,0,1,634,1197,0.8031818927341315
0,3360.0,47,188.1,0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,15,0,1,153,1553,0.31113662456946045
1,0.0,271,131.8,0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,7,0,0,572,271,0.6613995485327313
0,2370.0,75,107.6,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,116,737,1.0
0,1970.0,0,173.6,0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,0,0,1,240,888,0.7335997335997336
0,2480.0,70,325.6,0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,0,0,1,203,1007,1.0
1,0.0,5,1270.05,0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,37,0,0,1081,5,0.5407577497129736
0,4920.0,65,255.4,1,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,298,157,0.9671969821223553
0,4660.0,2,66.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,16,2,0.9376169681846538
1,1990.0,71,223.6,0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0,0,1,339,490,0.9671969821223553
0,0.0,43,758.9,0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,0,0,1,865,94,0.8871331828442438
1,3300.0,101,480.5,0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0,0,1,938,737,0.8771498771498771
1,1050.0,75,229.2,0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,1,281,1581,0.7539773659176644
0,3760.0,33,134.6,0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,0,1,87,1429,0.9343939642447106
1,950.0,68,108.3,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,1,217,210,1.0
0,3310.0,234,467.9,0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,0,0,1,1218,926,1.0
0,1760.0,142,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,148,1648,0.8964803312629399
0,3290.0,181,281.6,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,192,1486,1.0
1,2560.0,134,838.55,0,0.0,1.0,0.0,0.0,0.0,0.0,291.0,0,1,1,1170,458,1.0
1,0.0,12,1066.4,0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,62,0,0,784,12,0.7129735935706085
0,1630.0,32,248.6,0,0.0,1.0,0.0,0.0,0.0,0.0,118.0,0,0,1,305,489,0.7646020303074886
0,0.0,3,389.4,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7,0,0,107,3,0.5255041518386714
0,1290.0,105,826.1,0,1.0,0.0,0.0,0.0,0.0,0.0,145.0,136,0,1,1097,156,1.0
0,1680.0,33,64.7,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,68,206,0.868787928489421
0,2040.0,50,49.6,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,67,1260,0.9671969821223553
0,1750.0,58,157.2,0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,599,1190,0.5004995004995005
0,2650.0,50,119.6,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,248,561,0.9835984910611776
1,1570.0,23,50.7,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,44,226,0.9512432959531936
0,2370.0,78,1124.77,0,0.0,1.0,0.0,0.0,1.0,0.0,96.0,0,0,1,1283,281,1.0
1,2530.0,0,278.6,0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0,0,1,246,457,0.5899622765294408
1,1690.0,37,61.6,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,101,1281,0.8851894374282434
1,2670.0,154,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,182,1660,0.6204278812974465
0,6130.0,0,134.6,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,98,995,0.8001998001998002
0,1710.0,14,122.5,0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0,0,1,153,128,0.7867803837953091
1,0.0,5,1165.8,0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,49,0,0,1147,5,0.7703788748564868
0,0.0,8,587.55,0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,8,0,0,654,8,0.9425947187141217
0,4820.0,102,136.6,0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0,0,1,287,895,0.7867803837953091
1,5630.0,1,209.2,0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0,0,0,181,1,0.6975337366216845
1,1330.0,0,72.2,1,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0,0,1,15,0,0.46595460614152207
0,0.0,28,206.4,0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14,0,1,267,142,0.6555683122847302
1,1450.0,65,275.6,0,1.0,0.0,0.0,0.0,0.0,0.0,116.0,0,0,1,359,484,0.9464285714285714
0,0.0,49,260.9,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5,0,1,190,649,0.9406880189798339
0,2140.0,56,250.0,0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0,0,1,846,513,0.9705752537884361
1,0.0,0,588.6,0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,31,0,0,582,0,0.5
1,2080.0,106,59.2,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,1,190,1612,0.6063637854682631
1,1680.0,52,143.6,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,277,1262,0.9507954731835329
1,1480.0,53,283.6,0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,0,0,1,337,846,0.8359849106117763
0,2350.0,60,118.4,0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7,0,1,143,350,0.8851894374282434
1,2150.0,42,175.2,0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0,0,1,515,1252,0.8851894374282434
0,2350.0,12,53.6,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,107,1123,0.7668997668997669
0,900.0,6,212.3,1,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0,0,1,601,98,0.9193808448887456
0,0.0,54,286.3,0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,7,0,0,1701,54,1.0
0,2580.0,49,40.4,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,74,590,0.9671969821223553
0,0.0,5,819.2,0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,50,0,0,839,5,0.5407577497129736
1,1940.0,222,179.6,0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0,0,1,321,1409,1.0
0,4750.0,249,118.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,256,1755,1.0
1,2150.0,0,143.5,0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,0,0,0,1011,0,0.5899622765294408
0,1400.0,44,47.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,66,1470,0.9835984910611776
1,0.0,104,523.4,0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,9,0,1,570,1069,1.0
0,1740.0,41,133.6,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,1,150,646,0.983053719708524
0,0.0,12,171.8,0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,0,1,229,185,0.8483469821049439
0,1400.0,1,247.2,0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0,0,0,947,1,0.9090081892629663
1,0.0,32,1043.29,0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,100,0,1,1043,489,0.9425947187141217
0,0.0,5,303.2,0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,10,0,0,211,5,0.6555683122847302
1,0.0,24,225.2,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,1,176,138,0.8851894374282434
0,0.0,5,69.2,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,1,35,147,0.6
1,1490.0,13,40.0,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,37,944,0.8001998001998002
0,3050.0,37,143.6,0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0,0,1,161,1247,0.7047728391011974
1,2410.0,22,202.1,0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0,0,1,717,225,0.958350687213661
0,3610.0,50,82.35,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,62,1107,0.9343939642447106
1,2000.0,50,86.6,0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,84,1324,0.9343939642447106
0,1890.0,15,98.5,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,448,129,0.9642857142857143
0,1650.0,44,150.0,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,271,524,0.8851894374282434
1,2580.0,249,120.6,1,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0,0,1,521,1071,0.8667998667998669
0,3420.0,19,67.7,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,74,343,0.9507954731835329
0,3420.0,36,120.4,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,106,297,0.9516285069332473
1,3620.0,2,424.7,0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0,0,1,582,933,0.7335997335997336
1,1820.0,71,193.3,1,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0,0,1,504,163,0.8851894374282434
1,5750.0,3,143.2,0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0,0,0,122,3,0.5905368516833485
0,2030.0,13,44.0,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,31,1098,0.8334998334998335
0,1460.0,111,113.2,0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1,0,1,368,1619,0.9654934437543133
0,4160.0,207,56.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,229,1713,0.8619737750172533
1,3880.0,83,189.6,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,1,92,1589,0.2957746478873239
0,5860.0,74,501.8,0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,0,0,1,469,1470,1.0
0,4940.0,2,90.6,0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0,0,0,402,2,0.6669133974833457
0,3340.0,61,464.2,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,782,784,0.9835984910611776
1,2180.0,36,178.6,0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0,0,1,171,1310,0.9343939642447106
0,1080.0,51,68.6,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,115,713,0.9507954731835329
0,1680.0,12,38.5,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,29,336,0.8274672187715666
1,4720.0,1,885.8,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,63,0,0,1093,1,0.6555683122847302
0,0.0,80,1559.1,0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,72,0,1,1425,537,1.0
1,1550.0,29,45.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,45,232,0.9722067815453029
1,2100.0,23,86.6,0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,18,0,1,142,1479,0.5513683266038583
1,2310.0,133,257.1,1,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0,0,1,685,955,0.9671969821223553
0,1740.0,10,78.5,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,0,591,10,0.9090081892629663
0,1680.0,37,90.4,0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0,0,1,125,517,0.737575856978842
0,1830.0,56,157.4,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,1,165,513,0.9835984910611776
0,2010.0,29,129.3,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,242,171,0.9512432959531936
0,5790.0,23,823.85,0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,0,0,1,1421,226,0.8135909167937638
0,1730.0,37,123.6,0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5,0,1,94,705,0.9425947187141217
1,1880.0,9,134.7,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,212,9,0.9545040946314831
1,1890.0,2,184.1,0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,5,0,1,193,1163,0.4987468671679198
0,1890.0,1,338.2,1,0.0,1.0,0.0,0.0,0.0,0.0,93.0,0,0,1,629,458,0.45875020501886177
0,3320.0,58,266.7,0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0,0,1,288,1392,0.9666611101850309
0,1040.0,12,38.1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,45,12,0.7668997668997669
1,1920.0,60,120.0,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,299,722,0.9835984910611776
0,2190.0,2,109.6,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,90,923,0.7288595153363837
1,2090.0,48,103.6,0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0,0,1,204,589,0.8851894374282434
1,0.0,85,210.1,0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,32,0,1,202,1591,0.8627316403568978
0,4390.0,0,441.3,1,1.0,1.0,0.0,0.0,0.0,0.0,214.0,0,0,1,1144,0,-0.13220113220113205
0,0.0,94,593.1,0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,52,0,1,700,887,1.0
0,1750.0,15,74.0,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,452,903,0.9000999000999002
0,1450.0,21,80.5,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,92,135,0.8851894374282434
1,1750.0,74,713.1,0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,0,0,1,706,867,0.9671969821223553
0,860.0,29,78.9,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,64,353,0.9343939642447106
1,0.0,25,171.6,0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,28,0,1,155,1212,0.8277841561423651
1,2300.0,49,581.9,0,0.0,1.0,0.0,0.0,1.0,0.0,106.0,0,0,1,1359,560,0.9835984910611776
0,2150.0,3,38.5,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,42,216,0.6130280554659787
0,1290.0,216,258.2,0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0,0,0,574,216,0.8813760379596678
0,1410.0,223,250.7,0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,18,0,1,336,1729,1.0
1,1520.0,64,104.6,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,1,114,1464,1.0
0,2740.0,203,33.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,233,1709,0.9654934437543133
1,5730.0,0,124.7,0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0,0,1,558,915,0.8334998334998335
0,2400.0,39,163.2,0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0,0,1,469,1435,0.8851894374282434
0,3460.0,50,106.8,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,1,332,1415,0.9355046759109964
0,2150.0,65,128.6,0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4,0,1,128,1309,1.0
1,3070.0,109,362.7,0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,25,0,1,474,566,1.0
1,1590.0,108,118.5,0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1,0,1,486,398,1.0
1,0.0,33,206.6,0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,10,0,1,231,826,0.7703788748564868
0,1620.0,106,172.6,0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,2,0,1,280,1164,1.0
0,1740.0,126,278.6,1,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,844,583,0.9835984910611776
1,2890.0,20,51.4,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,1,82,344,0.9499624718538904
0,2140.0,9,523.1,1,0.0,1.0,0.0,0.0,0.0,0.0,101.0,0,0,1,1370,101,0.9516285069332473
1,2010.0,0,317.2,0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,0,0,1,1363,457,0.5714285714285714
0,2150.0,14,71.6,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,98,1009,0.7668997668997669
0,2500.0,42,73.6,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,1,92,1252,0.9343939642447106
1,4540.0,49,443.2,0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,48,0,1,324,1555,0.48335246842709534
1,5560.0,4,616.2,0,0.0,1.0,0.0,1.0,0.0,0.0,52.0,44,0,1,327,1191,0.25373134328358216
0,2090.0,32,215.6,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,1,271,1219,0.9411505075768721
1,2350.0,6,301.9,0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,0,0,0,1114,6,0.8236331569664903
0,2190.0,53,175.4,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,1,187,533,0.9343939642447106
1,710.0,38,30.4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,45,549,0.9777827149522328
1,390.0,15,63.6,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,101,1202,0.879951980792317
1,1730.0,285,53.2,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,310,1791,0.5859213250517599
1,0.0,5,572.6,0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,26,0,0,418,5,0.5407577497129736
0,4860.0,51,143.6,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,141,682,0.9193808448887456
1,2260.0,256,339.3,1,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0,0,1,1247,713,0.9671969821223553
0,1510.0,105,269.6,0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8,0,1,356,898,1.0
0,2600.0,278,108.7,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,1,358,1784,0.7539773659176644
0,1340.0,0,38.5,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,0,17,0,0.35332157554379784
1,1760.0,91,143.6,0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0,0,1,278,884,1.0
0,1680.0,28,148.2,0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,0,1,482,170,0.9343939642447106
0,1930.0,93,254.2,0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,0,0,1,364,1599,0.9835984910611776
1,0.0,57,189.6,0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,16,0,1,258,780,0.9712973593570609
1,3310.0,1,1030.55,0,1.0,0.0,0.0,0.0,0.0,0.0,159.0,0,0,0,1468,1,0.44234869608003935
0,1720.0,7,242.7,0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0,0,0,301,7,0.9090081892629663
1,2130.0,41,25.4,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,48,552,0.958350687213661
1,2720.0,12,1650.53,0,1.0,1.0,0.0,0.0,1.0,0.0,368.0,0,0,1,1624,154,0.9671969821223553
0,3080.0,105,120.2,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,117,105,1.0
0,1860.0,38,105.6,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,1,229,1464,0.8833138856476079
0,3100.0,118,262.6,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0,0,1,222,598,1.0
1,3230.0,108,209.1,0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1,0,1,337,1473,1.0
0,3310.0,82,293.2,0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0,0,1,385,1387,1.0
1,1900.0,28,278.5,0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0,0,0,1062,28,1.0
0,1770.0,12,375.1,1,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0,0,1,880,104,0.9677523379554982
0,3070.0,48,283.6,0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,1,246,1554,0.868787928489421
0,1700.0,9,80.5,0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0,0,0,232,9,0.8274672187715666
0,3290.0,31,264.5,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5,0,1,464,321,0.9047619047619048
1,1310.0,13,151.8,0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0,0,1,160,274,0.8710093518219929
1,3900.0,62,374.6,0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0,0,1,242,1249,1.0
0,2780.0,95,159.1,1,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0,0,1,396,552,0.9179924553058881
1,1290.0,19,60.2,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,40,192,0.8498874155616712
0,980.0,285,95.2,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,356,1791,0.9654934437543133
1,3780.0,3,225.2,1,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0,0,1,163,3,0.7725204731574158
1,5050.0,128,1203.6,0,1.0,0.0,0.0,0.0,0.0,0.0,171.0,0,0,1,1118,146,1.0
0,1770.0,16,53.6,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,30,1116,0.7668997668997669
1,1580.0,24,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,31,940,0.8667998667998669
0,2920.0,14,127.7,0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0,0,0,185,14,0.7885022111132475
1,5960.0,17,271.5,0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,0,0,258,17,0.9343939642447106
0,1740.0,49,40.4,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,63,590,0.9507954731835329
0,3270.0,175,240.45,0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,1,349,1681,1.0
0,2040.0,30,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,30,966,0.9666999666999667
1,1710.0,9,210.0,0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,1,0,0,604,9,0.6815286624203822
0,0.0,33,496.3,0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,27,0,1,1498,147,0.8277841561423651
0,3840.0,18,520.0,0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,51,0,1,661,132,0.6555683122847302
1,2060.0,49,362.2,1,0.0,1.0,0.0,0.0,0.0,0.0,144.0,0,0,1,510,871,0.5337995337995338
0,2560.0,14,70.7,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,0,52,14,0.7779422649888971
0,2060.0,142,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,175,1648,0.8619737750172533
1,1960.0,0,169.6,1,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,1,214,822,0.6190476190476191
1,2170.0,36,1164.4,0,1.0,0.0,0.0,0.0,0.0,0.0,135.0,41,0,1,1683,150,0.9179924553058881
1,5075.0,342,41.2,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,358,1848,1.0
0,0.0,74,203.6,0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,9,0,1,170,705,1.0
0,0.0,5,1249.95,0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,65,0,0,1233,5,0.5915985997666278
1,0.0,162,369.2,0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,18,0,1,699,619,1.0
0,2500.0,6,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,25,1193,0.7599039615846338
0,1580.0,20,64.9,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0,0,1,70,344,0.9343939642447106
0,4620.0,15,374.6,0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,78,0,1,405,33,0.8564867967853043
0,1590.0,30,47.2,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,43,30,0.9666999666999667
1,1660.0,43,441.3,0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0,0,1,1012,500,0.9507954731835329
0,1550.0,5,764.2,0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,32,0,0,772,5,0.4661921708185053
1,1930.0,109,158.6,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,124,709,1.0
1,2510.0,75,107.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,1,133,1072,1.0
1,2460.0,76,136.0,0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0,0,1,167,94,1.0
1,1060.0,203,321.6,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1,296,1389,1.0
1,0.0,47,63.4,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,59,588,0.8644297576681919
0,1910.0,2,685.05,0,1.0,1.0,0.0,0.0,0.0,1.0,240.0,123,0,1,683,1176,0.39637826961770617
0,1490.0,62,86.1,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,111,724,1.0
